https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",1
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",2
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",3
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",1
https://sr-rs.facebook.com/pages/category/Band/196094221135212/,"Ansamblul de dansuri populare Speranta, s. Glinjeni - Почетна страница | Фејсбук",2
https://www.youtube.com/watch?v=hfTg4TxVL6I,"Ansamblul Folcloric ""Doinita "" - YouTube",3
https://www.youtube.com/watch?v=X4B6ryfn-Mo,"Ansamblul Folcloric ""Doinita"", Balti, Martisor 2016 - YouTube",4
https://www.youtube.com/watch?v=d_O0b0L-CeQ,Ansamblul Folcloric Vantulet din Balti Moldova 1 - YouTube,5
https://www.youtube.com/watch?v=w7lj-6HswV8,Ansamblul Folcloric Vantulet din Balti Moldova_2.mp4 - YouTube,6
https://www.youtube.com/watch?v=KyEg86FnZME,"Ansamblul folcloric ""Doinita"" la 25ani - YouTube",7
http://www.bri.gov.md/index.php?pag=noutati&opa=view&id=241&start=340&l=%3Cbr,Biroul Relaţii Interetnice,8
http://old.mc.gov.md/ro/content/spectacol-folcloric-colective-din-teritoriu,Spectacol folcloric colective din teritoriu | Ministerul Culturii,9
https://infoprut.ro/44941-artisti-din-republica-moldova-si-serbia-participanti-la-festivalul-national-al-traditiilor-populare-din-sibiu.html,"Artiști din Republica Moldova și Serbia, participanți la Festivalul Naţional al Tradiţiilor Populare din Sibiu",10
https://www.timpul.md/tag-41030-Ansamblul+folcloric+de+copii+%E2%80%9EB%C4%83%C8%99tina%C8%99ii%E2%80%9D, Ansamblul folcloric de copii „Băștinașii” ,11
https://www.jurnal.md/ro/news/d30c7bfaabc88a8d/adio-lica-cine-a-fost-cel-de-al-patrulea-angajat-medical-care-a-pierdut-viata-in-lupta-cu-covid-19.html,"„Adio, Lica”; Cine a fost cel de-al patrulea angajat medical care a pierdut viața în lupta cu Covid-19 | Jurnal.md",12
https://observatorul.md/cultura/2019/01/14/54836_la-anul-si-la-multi-ani-va-felicita-ansamblul-folcloric-cu-titlul-model-colinda-de-la-palatul-culturii-soroca,La anul și la mulți ani! Vă felicită Ansamblul folcloric cu titlul model ”Colinda” de la Palatul Culturii Soroca! - Observatorul de Nord,13
https://www.youtube.com/watch?v=1o_F8mMp9Zc,Ansamblul folcloric „Doiniţa” (01.2017) - YouTube,14
https://azchart.info/what/s96ni9DTZa6bfs8-ansamblul-folcloric-doina-baraganului-dans-Ialomiteanul,"Ansamblul folcloric ""Doina Baraganului"" - Dans Ialomiteanul",15
http://polskawiosna.md/files/17_lat_razem.pdf,,16,ERROR:'NoneType' object has no attribute 'text'
https://www.infobraila.ro/2010/07/ansamblul-folcloric-%E2%80%9Cvulturasul%E2%80%9D-prezent-la-festivalul-international-%E2%80%9Ccerbul-de-aur-junior%E2%80%9D/comment-page-1/,,17,ERROR:<urlopen error _ssl.c:1091: The handshake operation timed out>
https://ljubljana.mae.ro/local-news/879,Ansamblul „Opincuța” din Chișinău în vizită la Ambasada României | AMBASADA ROMÂNIEI  în Republica Slovenia,18
http://bk.lamaisonprato.it/complexul-rai-braila.html,,19,ERROR:'NoneType' object has no attribute 'text'
https://newsmaker.md/ro/important-mai-sunt-doar-7zile-pana-la-scumpirea-preturilor-la-oasis/,Important: Mai sunt doar 7 zile până la scumpirea prețurilor la OASIS - NewsMaker,20
https://hipnplay.com/en/download/ansamblul-folcloric-busuioc-LS1YaGtOU2N0NE9iaw,"Ansamblul folcloric ,,Busuioc'' MP3 Free Download",21
https://hipnplay.com/en/download/ansamblul-folcloric-legenda-s-mereni-cond-a-mamot-LS1iaFAwdmRWNW5YMA,Ansamblul folcloric Legenda s. Mereni cond .A. Mamot MP3 Free Download,22
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",23
https://sr-rs.facebook.com/pages/category/Band/196094221135212/,"Ansamblul de dansuri populare Speranta, s. Glinjeni - Почетна страница | Фејсбук",24
https://www.youtube.com/watch?v=hfTg4TxVL6I,"Ansamblul Folcloric ""Doinita "" - YouTube",25
https://www.youtube.com/watch?v=X4B6ryfn-Mo,"Ansamblul Folcloric ""Doinita"", Balti, Martisor 2016 - YouTube",26
https://www.youtube.com/watch?v=d_O0b0L-CeQ,Ansamblul Folcloric Vantulet din Balti Moldova 1 - YouTube,27
https://www.youtube.com/watch?v=w7lj-6HswV8,Ansamblul Folcloric Vantulet din Balti Moldova_2.mp4 - YouTube,28
https://www.youtube.com/watch?v=KyEg86FnZME,YouTube,29
http://www.bri.gov.md/index.php?pag=noutati&opa=view&id=241&start=340&l=%3Cbr,Biroul Relaţii Interetnice,30
http://old.mc.gov.md/ro/content/spectacol-folcloric-colective-din-teritoriu,Spectacol folcloric colective din teritoriu | Ministerul Culturii,31
https://infoprut.ro/44941-artisti-din-republica-moldova-si-serbia-participanti-la-festivalul-national-al-traditiilor-populare-din-sibiu.html,"Artiști din Republica Moldova și Serbia, participanți la Festivalul Naţional al Tradiţiilor Populare din Sibiu",32
https://www.timpul.md/tag-41030-Ansamblul+folcloric+de+copii+%E2%80%9EB%C4%83%C8%99tina%C8%99ii%E2%80%9D, Ansamblul folcloric de copii „Băștinașii” ,33
https://www.jurnal.md/ro/news/d30c7bfaabc88a8d/adio-lica-cine-a-fost-cel-de-al-patrulea-angajat-medical-care-a-pierdut-viata-in-lupta-cu-covid-19.html,"„Adio, Lica”; Cine a fost cel de-al patrulea angajat medical care a pierdut viața în lupta cu Covid-19 | Jurnal.md",34
https://observatorul.md/cultura/2019/01/14/54836_la-anul-si-la-multi-ani-va-felicita-ansamblul-folcloric-cu-titlul-model-colinda-de-la-palatul-culturii-soroca,La anul și la mulți ani! Vă felicită Ansamblul folcloric cu titlul model ”Colinda” de la Palatul Culturii Soroca! - Observatorul de Nord,35
https://www.youtube.com/watch?v=1o_F8mMp9Zc,Ansamblul folcloric „Doiniţa” (01.2017) - YouTube,36
https://azchart.info/what/s96ni9DTZa6bfs8-ansamblul-folcloric-doina-baraganului-dans-Ialomiteanul,"Ansamblul folcloric ""Doina Baraganului"" - Dans Ialomiteanul",37
http://polskawiosna.md/files/17_lat_razem.pdf,,38,ERROR:'NoneType' object has no attribute 'text'
https://www.infobraila.ro/2010/07/ansamblul-folcloric-%E2%80%9Cvulturasul%E2%80%9D-prezent-la-festivalul-international-%E2%80%9Ccerbul-de-aur-junior%E2%80%9D/comment-page-1/,,39,ERROR:<urlopen error _ssl.c:1091: The handshake operation timed out>
https://ljubljana.mae.ro/local-news/879,Ansamblul „Opincuța” din Chișinău în vizită la Ambasada României | AMBASADA ROMÂNIEI  în Republica Slovenia,40
http://bk.lamaisonprato.it/complexul-rai-braila.html,,41,ERROR:'NoneType' object has no attribute 'text'
https://newsmaker.md/ro/important-mai-sunt-doar-7zile-pana-la-scumpirea-preturilor-la-oasis/,Important: Mai sunt doar 7 zile până la scumpirea prețurilor la OASIS - NewsMaker,42
https://hipnplay.com/en/download/ansamblul-folcloric-busuioc-LS1YaGtOU2N0NE9iaw,"Ansamblul folcloric ,,Busuioc'' MP3 Free Download",43
https://hipnplay.com/en/download/ansamblul-folcloric-legenda-s-mereni-cond-a-mamot-LS1iaFAwdmRWNW5YMA,Ansamblul folcloric Legenda s. Mereni cond .A. Mamot MP3 Free Download,44
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",45
https://sr-rs.facebook.com/pages/category/Band/196094221135212/,"Ansamblul de dansuri populare Speranta, s. Glinjeni - Почетна страница | Фејсбук",46
https://www.youtube.com/watch?v=hfTg4TxVL6I,"Ansamblul Folcloric ""Doinita "" - YouTube",47
https://www.youtube.com/watch?v=X4B6ryfn-Mo,"Ansamblul Folcloric ""Doinita"", Balti, Martisor 2016 - YouTube",48
https://www.youtube.com/watch?v=d_O0b0L-CeQ,Ansamblul Folcloric Vantulet din Balti Moldova 1 - YouTube,49
https://www.youtube.com/watch?v=w7lj-6HswV8,Ansamblul Folcloric Vantulet din Balti Moldova_2.mp4 - YouTube,50
https://www.youtube.com/watch?v=KyEg86FnZME,"Ansamblul folcloric ""Doinita"" la 25ani - YouTube",51
http://www.bri.gov.md/index.php?pag=noutati&opa=view&id=241&start=340&l=%3Cbr,Biroul Relaţii Interetnice,52
http://old.mc.gov.md/ro/content/spectacol-folcloric-colective-din-teritoriu,Spectacol folcloric colective din teritoriu | Ministerul Culturii,53
https://infoprut.ro/44941-artisti-din-republica-moldova-si-serbia-participanti-la-festivalul-national-al-traditiilor-populare-din-sibiu.html,"Artiști din Republica Moldova și Serbia, participanți la Festivalul Naţional al Tradiţiilor Populare din Sibiu",54
https://www.timpul.md/tag-41030-Ansamblul+folcloric+de+copii+%E2%80%9EB%C4%83%C8%99tina%C8%99ii%E2%80%9D, Ansamblul folcloric de copii „Băștinașii” ,55
https://www.jurnal.md/ro/news/d30c7bfaabc88a8d/adio-lica-cine-a-fost-cel-de-al-patrulea-angajat-medical-care-a-pierdut-viata-in-lupta-cu-covid-19.html,"„Adio, Lica”; Cine a fost cel de-al patrulea angajat medical care a pierdut viața în lupta cu Covid-19 | Jurnal.md",56
https://observatorul.md/cultura/2019/01/14/54836_la-anul-si-la-multi-ani-va-felicita-ansamblul-folcloric-cu-titlul-model-colinda-de-la-palatul-culturii-soroca,La anul și la mulți ani! Vă felicită Ansamblul folcloric cu titlul model ”Colinda” de la Palatul Culturii Soroca! - Observatorul de Nord,57
https://www.youtube.com/watch?v=1o_F8mMp9Zc,Ansamblul folcloric „Doiniţa” (01.2017) - YouTube,58
https://azchart.info/what/s96ni9DTZa6bfs8-ansamblul-folcloric-doina-baraganului-dans-Ialomiteanul,"Ansamblul folcloric ""Doina Baraganului"" - Dans Ialomiteanul",59
http://polskawiosna.md/files/17_lat_razem.pdf,,60,ERROR:'NoneType' object has no attribute 'text'
https://www.infobraila.ro/2010/07/ansamblul-folcloric-%E2%80%9Cvulturasul%E2%80%9D-prezent-la-festivalul-international-%E2%80%9Ccerbul-de-aur-junior%E2%80%9D/comment-page-1/,,61,ERROR:<urlopen error _ssl.c:1091: The handshake operation timed out>
https://ljubljana.mae.ro/local-news/879,Ansamblul „Opincuța” din Chișinău în vizită la Ambasada României | AMBASADA ROMÂNIEI  în Republica Slovenia,62
http://bk.lamaisonprato.it/complexul-rai-braila.html,,63,ERROR:'NoneType' object has no attribute 'text'
https://newsmaker.md/ro/important-mai-sunt-doar-7zile-pana-la-scumpirea-preturilor-la-oasis/,Important: Mai sunt doar 7 zile până la scumpirea prețurilor la OASIS - NewsMaker,64
https://hipnplay.com/en/download/ansamblul-folcloric-busuioc-LS1YaGtOU2N0NE9iaw,"Ansamblul folcloric ,,Busuioc'' MP3 Free Download",65
https://hipnplay.com/en/download/ansamblul-folcloric-legenda-s-mereni-cond-a-mamot-LS1iaFAwdmRWNW5YMA,Ansamblul folcloric Legenda s. Mereni cond .A. Mamot MP3 Free Download,66
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",67
https://sr-rs.facebook.com/pages/category/Band/196094221135212/,"Ansamblul de dansuri populare Speranta, s. Glinjeni - Почетна страница | Фејсбук",68
https://www.youtube.com/watch?v=hfTg4TxVL6I,"Ansamblul Folcloric ""Doinita "" - YouTube",69
https://www.youtube.com/watch?v=X4B6ryfn-Mo,"Ansamblul Folcloric ""Doinita"", Balti, Martisor 2016 - YouTube",70
https://www.youtube.com/watch?v=d_O0b0L-CeQ,Ansamblul Folcloric Vantulet din Balti Moldova 1 - YouTube,71
https://www.youtube.com/watch?v=w7lj-6HswV8,YouTube,72
https://www.youtube.com/watch?v=KyEg86FnZME,"Ansamblul folcloric ""Doinita"" la 25ani - YouTube",73
http://www.bri.gov.md/index.php?pag=noutati&opa=view&id=241&start=340&l=%3Cbr,Biroul Relaţii Interetnice,74
http://old.mc.gov.md/ro/content/spectacol-folcloric-colective-din-teritoriu,Spectacol folcloric colective din teritoriu | Ministerul Culturii,75
https://infoprut.ro/44941-artisti-din-republica-moldova-si-serbia-participanti-la-festivalul-national-al-traditiilor-populare-din-sibiu.html,"Artiști din Republica Moldova și Serbia, participanți la Festivalul Naţional al Tradiţiilor Populare din Sibiu",76
https://www.timpul.md/tag-41030-Ansamblul+folcloric+de+copii+%E2%80%9EB%C4%83%C8%99tina%C8%99ii%E2%80%9D, Ansamblul folcloric de copii „Băștinașii” ,77
https://www.jurnal.md/ro/news/d30c7bfaabc88a8d/adio-lica-cine-a-fost-cel-de-al-patrulea-angajat-medical-care-a-pierdut-viata-in-lupta-cu-covid-19.html,"„Adio, Lica”; Cine a fost cel de-al patrulea angajat medical care a pierdut viața în lupta cu Covid-19 | Jurnal.md",78
https://observatorul.md/cultura/2019/01/14/54836_la-anul-si-la-multi-ani-va-felicita-ansamblul-folcloric-cu-titlul-model-colinda-de-la-palatul-culturii-soroca,La anul și la mulți ani! Vă felicită Ansamblul folcloric cu titlul model ”Colinda” de la Palatul Culturii Soroca! - Observatorul de Nord,79
https://www.youtube.com/watch?v=1o_F8mMp9Zc,Ansamblul folcloric „Doiniţa” (01.2017) - YouTube,80
https://azchart.info/what/s96ni9DTZa6bfs8-ansamblul-folcloric-doina-baraganului-dans-Ialomiteanul,"Ansamblul folcloric ""Doina Baraganului"" - Dans Ialomiteanul",81
http://polskawiosna.md/files/17_lat_razem.pdf,,82,ERROR:'NoneType' object has no attribute 'text'
https://www.infobraila.ro/2010/07/ansamblul-folcloric-%E2%80%9Cvulturasul%E2%80%9D-prezent-la-festivalul-international-%E2%80%9Ccerbul-de-aur-junior%E2%80%9D/comment-page-1/,,83,ERROR:<urlopen error _ssl.c:1091: The handshake operation timed out>
https://ljubljana.mae.ro/local-news/879,Ansamblul „Opincuța” din Chișinău în vizită la Ambasada României | AMBASADA ROMÂNIEI  în Republica Slovenia,84
http://bk.lamaisonprato.it/complexul-rai-braila.html,Loading...,85
https://newsmaker.md/ro/important-mai-sunt-doar-7zile-pana-la-scumpirea-preturilor-la-oasis/,Important: Mai sunt doar 7 zile până la scumpirea prețurilor la OASIS - NewsMaker,86
https://hipnplay.com/en/download/ansamblul-folcloric-busuioc-LS1YaGtOU2N0NE9iaw,"Ansamblul folcloric ,,Busuioc'' MP3 Free Download",87
https://hipnplay.com/en/download/ansamblul-folcloric-legenda-s-mereni-cond-a-mamot-LS1iaFAwdmRWNW5YMA,Ansamblul folcloric Legenda s. Mereni cond .A. Mamot MP3 Free Download,88
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",89
https://sr-rs.facebook.com/pages/category/Band/196094221135212/,"Ansamblul de dansuri populare Speranta, s. Glinjeni - Почетна страница | Фејсбук",90
https://www.youtube.com/watch?v=hfTg4TxVL6I,"Ansamblul Folcloric ""Doinita "" - YouTube",91
https://www.youtube.com/watch?v=X4B6ryfn-Mo,"Ansamblul Folcloric ""Doinita"", Balti, Martisor 2016 - YouTube",92
https://www.youtube.com/watch?v=d_O0b0L-CeQ,Ansamblul Folcloric Vantulet din Balti Moldova 1 - YouTube,93
https://www.youtube.com/watch?v=w7lj-6HswV8,Ansamblul Folcloric Vantulet din Balti Moldova_2.mp4 - YouTube,94
https://www.youtube.com/watch?v=KyEg86FnZME,"Ansamblul folcloric ""Doinita"" la 25ani - YouTube",95
http://www.bri.gov.md/index.php?pag=noutati&opa=view&id=241&start=340&l=%3Cbr,Biroul Relaţii Interetnice,96
http://old.mc.gov.md/ro/content/spectacol-folcloric-colective-din-teritoriu,Spectacol folcloric colective din teritoriu | Ministerul Culturii,97
https://infoprut.ro/44941-artisti-din-republica-moldova-si-serbia-participanti-la-festivalul-national-al-traditiilor-populare-din-sibiu.html,"Artiști din Republica Moldova și Serbia, participanți la Festivalul Naţional al Tradiţiilor Populare din Sibiu",98
https://www.timpul.md/tag-41030-Ansamblul+folcloric+de+copii+%E2%80%9EB%C4%83%C8%99tina%C8%99ii%E2%80%9D, Ansamblul folcloric de copii „Băștinașii” ,99
https://www.jurnal.md/ro/news/d30c7bfaabc88a8d/adio-lica-cine-a-fost-cel-de-al-patrulea-angajat-medical-care-a-pierdut-viata-in-lupta-cu-covid-19.html,"„Adio, Lica”; Cine a fost cel de-al patrulea angajat medical care a pierdut viața în lupta cu Covid-19 | Jurnal.md",100
https://observatorul.md/cultura/2019/01/14/54836_la-anul-si-la-multi-ani-va-felicita-ansamblul-folcloric-cu-titlul-model-colinda-de-la-palatul-culturii-soroca,La anul și la mulți ani! Vă felicită Ansamblul folcloric cu titlul model ”Colinda” de la Palatul Culturii Soroca! - Observatorul de Nord,101
https://www.youtube.com/watch?v=1o_F8mMp9Zc,Ansamblul folcloric „Doiniţa” (01.2017) - YouTube,102
https://azchart.info/what/s96ni9DTZa6bfs8-ansamblul-folcloric-doina-baraganului-dans-Ialomiteanul,"Ansamblul folcloric ""Doina Baraganului"" - Dans Ialomiteanul",103
http://polskawiosna.md/files/17_lat_razem.pdf,,104,ERROR:'NoneType' object has no attribute 'text'
https://www.infobraila.ro/2010/07/ansamblul-folcloric-%E2%80%9Cvulturasul%E2%80%9D-prezent-la-festivalul-international-%E2%80%9Ccerbul-de-aur-junior%E2%80%9D/comment-page-1/,,105,ERROR:<urlopen error _ssl.c:1091: The handshake operation timed out>
https://ljubljana.mae.ro/local-news/879,Ansamblul „Opincuța” din Chișinău în vizită la Ambasada României | AMBASADA ROMÂNIEI  în Republica Slovenia,106
http://bk.lamaisonprato.it/complexul-rai-braila.html,,107,ERROR:'NoneType' object has no attribute 'text'
https://newsmaker.md/ro/important-mai-sunt-doar-7zile-pana-la-scumpirea-preturilor-la-oasis/,Important: Mai sunt doar 7 zile până la scumpirea prețurilor la OASIS - NewsMaker,108
https://hipnplay.com/en/download/ansamblul-folcloric-busuioc-LS1YaGtOU2N0NE9iaw,"Ansamblul folcloric ,,Busuioc'' MP3 Free Download",109
https://hipnplay.com/en/download/ansamblul-folcloric-legenda-s-mereni-cond-a-mamot-LS1iaFAwdmRWNW5YMA,Ansamblul folcloric Legenda s. Mereni cond .A. Mamot MP3 Free Download,110
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",111
https://sr-rs.facebook.com/pages/category/Band/196094221135212/,"Ansamblul de dansuri populare Speranta, s. Glinjeni - Почетна страница | Фејсбук",112
https://www.youtube.com/watch?v=hfTg4TxVL6I,"Ansamblul Folcloric ""Doinita "" - YouTube",113
https://www.youtube.com/watch?v=X4B6ryfn-Mo,"Ansamblul Folcloric ""Doinita"", Balti, Martisor 2016 - YouTube",114
https://www.youtube.com/watch?v=d_O0b0L-CeQ,Ansamblul Folcloric Vantulet din Balti Moldova 1 - YouTube,115
https://www.youtube.com/watch?v=w7lj-6HswV8,Ansamblul Folcloric Vantulet din Balti Moldova_2.mp4 - YouTube,116
https://www.youtube.com/watch?v=KyEg86FnZME,YouTube,117
http://www.bri.gov.md/index.php?pag=noutati&opa=view&id=241&start=340&l=%3Cbr,Biroul Relaţii Interetnice,118
http://old.mc.gov.md/ro/content/spectacol-folcloric-colective-din-teritoriu,Spectacol folcloric colective din teritoriu | Ministerul Culturii,119
https://infoprut.ro/44941-artisti-din-republica-moldova-si-serbia-participanti-la-festivalul-national-al-traditiilor-populare-din-sibiu.html,"Artiști din Republica Moldova și Serbia, participanți la Festivalul Naţional al Tradiţiilor Populare din Sibiu",120
https://www.timpul.md/tag-41030-Ansamblul+folcloric+de+copii+%E2%80%9EB%C4%83%C8%99tina%C8%99ii%E2%80%9D, Ansamblul folcloric de copii „Băștinașii” ,121
https://www.jurnal.md/ro/news/d30c7bfaabc88a8d/adio-lica-cine-a-fost-cel-de-al-patrulea-angajat-medical-care-a-pierdut-viata-in-lupta-cu-covid-19.html,"„Adio, Lica”; Cine a fost cel de-al patrulea angajat medical care a pierdut viața în lupta cu Covid-19 | Jurnal.md",122
https://observatorul.md/cultura/2019/01/14/54836_la-anul-si-la-multi-ani-va-felicita-ansamblul-folcloric-cu-titlul-model-colinda-de-la-palatul-culturii-soroca,La anul și la mulți ani! Vă felicită Ansamblul folcloric cu titlul model ”Colinda” de la Palatul Culturii Soroca! - Observatorul de Nord,123
https://www.youtube.com/watch?v=1o_F8mMp9Zc,Ansamblul folcloric „Doiniţa” (01.2017) - YouTube,124
https://azchart.info/what/s96ni9DTZa6bfs8-ansamblul-folcloric-doina-baraganului-dans-Ialomiteanul,"Ansamblul folcloric ""Doina Baraganului"" - Dans Ialomiteanul",125
http://polskawiosna.md/files/17_lat_razem.pdf,,126,ERROR:'NoneType' object has no attribute 'text'
https://www.infobraila.ro/2010/07/ansamblul-folcloric-%E2%80%9Cvulturasul%E2%80%9D-prezent-la-festivalul-international-%E2%80%9Ccerbul-de-aur-junior%E2%80%9D/comment-page-1/,,127,ERROR:<urlopen error _ssl.c:1091: The handshake operation timed out>
https://ljubljana.mae.ro/local-news/879,Ansamblul „Opincuța” din Chișinău în vizită la Ambasada României | AMBASADA ROMÂNIEI  în Republica Slovenia,128
http://bk.lamaisonprato.it/complexul-rai-braila.html,,129,ERROR:'NoneType' object has no attribute 'text'
https://newsmaker.md/ro/important-mai-sunt-doar-7zile-pana-la-scumpirea-preturilor-la-oasis/,Important: Mai sunt doar 7 zile până la scumpirea prețurilor la OASIS - NewsMaker,130
https://hipnplay.com/en/download/ansamblul-folcloric-busuioc-LS1YaGtOU2N0NE9iaw,"Ansamblul folcloric ,,Busuioc'' MP3 Free Download",131
https://hipnplay.com/en/download/ansamblul-folcloric-legenda-s-mereni-cond-a-mamot-LS1iaFAwdmRWNW5YMA,Ansamblul folcloric Legenda s. Mereni cond .A. Mamot MP3 Free Download,132
https://www.facebook.com/Ansamblul-de-dansuri-populare-Struguras-997911176897662/,"Ansamblul de dansuri populare ""Struguras"" - Почетна страница | Фејсбук",133
https://sr-rs.facebook.com/pages/category/Band/196094221135212/,"Ansamblul de dansuri populare Speranta, s. Glinjeni - Почетна страница | Фејсбук",134
https://www.youtube.com/watch?v=hfTg4TxVL6I,"Ansamblul Folcloric ""Doinita "" - YouTube",135
https://www.youtube.com/watch?v=X4B6ryfn-Mo,"Ansamblul Folcloric ""Doinita"", Balti, Martisor 2016 - YouTube",136
https://www.youtube.com/watch?v=d_O0b0L-CeQ,Ansamblul Folcloric Vantulet din Balti Moldova 1 - YouTube,137
https://www.youtube.com/watch?v=w7lj-6HswV8,Ansamblul Folcloric Vantulet din Balti Moldova_2.mp4 - YouTube,138
https://www.youtube.com/watch?v=KyEg86FnZME,"Ansamblul folcloric ""Doinita"" la 25ani - YouTube",139
http://www.bri.gov.md/index.php?pag=noutati&opa=view&id=241&start=340&l=%3Cbr,Biroul Relaţii Interetnice,140
http://old.mc.gov.md/ro/content/spectacol-folcloric-colective-din-teritoriu,Spectacol folcloric colective din teritoriu | Ministerul Culturii,141
https://infoprut.ro/44941-artisti-din-republica-moldova-si-serbia-participanti-la-festivalul-national-al-traditiilor-populare-din-sibiu.html,"Artiști din Republica Moldova și Serbia, participanți la Festivalul Naţional al Tradiţiilor Populare din Sibiu",142
https://www.timpul.md/tag-41030-Ansamblul+folcloric+de+copii+%E2%80%9EB%C4%83%C8%99tina%C8%99ii%E2%80%9D, Ansamblul folcloric de copii „Băștinașii” ,143
https://www.jurnal.md/ro/news/d30c7bfaabc88a8d/adio-lica-cine-a-fost-cel-de-al-patrulea-angajat-medical-care-a-pierdut-viata-in-lupta-cu-covid-19.html,"„Adio, Lica”; Cine a fost cel de-al patrulea angajat medical care a pierdut viața în lupta cu Covid-19 | Jurnal.md",144
